#name	ftp_path	biosample	species	assembly_level
CNitrosope_sp_GCA_030747735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/747/735/GCA_030747735.1_ASM3074773v1/	SAMN34270451	Candidatus Nitrosopelagicus sp.	Scaffold
CNitrosope_sp_GCA_030751155_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/751/155/GCA_030751155.1_ASM3075115v1/	SAMN34270826	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_034399695_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/399/695/GCA_034399695.1_ASM3439969v1/	SAMN34271103	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_036012445_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/012/445/GCA_036012445.1_ASM3601244v1/	SAMN34270999	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_036013365_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/013/365/GCA_036013365.1_ASM3601336v1/	SAMN34271044	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041230795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/230/795/GCA_041230795.1_ASM4123079v1/	SAMN41428539	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041238425_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/238/425/GCA_041238425.1_ASM4123842v1/	SAMN41428973	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041240325_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/240/325/GCA_041240325.1_ASM4124032v1/	SAMN41428921	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041241775_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/241/775/GCA_041241775.1_ASM4124177v1/	SAMN41428840	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041248155_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/248/155/GCA_041248155.1_ASM4124815v1/	SAMN41429292	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041248175_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/248/175/GCA_041248175.1_ASM4124817v1/	SAMN41429290	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041248195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/248/195/GCA_041248195.1_ASM4124819v1/	SAMN41429291	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041248215_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/248/215/GCA_041248215.1_ASM4124821v1/	SAMN41429289	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041248255_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/248/255/GCA_041248255.1_ASM4124825v1/	SAMN41429288	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041248275_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/248/275/GCA_041248275.1_ASM4124827v1/	SAMN41429286	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041248295_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/248/295/GCA_041248295.1_ASM4124829v1/	SAMN41429285	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041248315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/248/315/GCA_041248315.1_ASM4124831v1/	SAMN41429287	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041248335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/248/335/GCA_041248335.1_ASM4124833v1/	SAMN41429284	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041248355_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/248/355/GCA_041248355.1_ASM4124835v1/	SAMN41429282	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041248415_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/248/415/GCA_041248415.1_ASM4124841v1/	SAMN41429281	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041248555_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/248/555/GCA_041248555.1_ASM4124855v1/	SAMN41429268	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041249625_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/249/625/GCA_041249625.1_ASM4124962v1/	SAMN41429213	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041250225_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/250/225/GCA_041250225.1_ASM4125022v1/	SAMN41429185	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041256925_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/256/925/GCA_041256925.1_ASM4125692v1/	SAMN41429654	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041257205_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/257/205/GCA_041257205.1_ASM4125720v1/	SAMN41429637	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041258825_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/258/825/GCA_041258825.1_ASM4125882v1/	SAMN41429556	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041937635_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/937/635/GCA_041937635.1_ASM4193763v1/	SAMN41280425	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041938335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/938/335/GCA_041938335.1_ASM4193833v1/	SAMN41280392	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041938615_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/938/615/GCA_041938615.1_ASM4193861v1/	SAMN41280375	Candidatus Nitrosopelagicus sp.	Scaffold
CNitrosope_sp_GCA_041938825_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/938/825/GCA_041938825.1_ASM4193882v1/	SAMN41280368	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041939505_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/939/505/GCA_041939505.1_ASM4193950v1/	SAMN41280330	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041939645_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/939/645/GCA_041939645.1_ASM4193964v1/	SAMN41280326	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041939945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/939/945/GCA_041939945.1_ASM4193994v1/	SAMN41280310	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041940145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/940/145/GCA_041940145.1_ASM4194014v1/	SAMN41280301	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_041940905_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/940/905/GCA_041940905.1_ASM4194090v1/	SAMN41280262	Candidatus Nitrosopelagicus sp.	Scaffold
CNitrosope_sp_GCA_046583555_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/583/555/GCA_046583555.1_ASM4658355v1/	SAMN38913168	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_046583565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/583/565/GCA_046583565.1_ASM4658356v1/	SAMN38913169	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_964220545_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/220/545/GCA_964220545.1_02um_A1Z0723_2.59/	SAMEA115927612	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_964221055_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/221/055/GCA_964221055.1_02um_C4D0804_2.21/	SAMEA115927365	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_964222095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/222/095/GCA_964222095.1_02um_C4Z0723_2.5/	SAMEA115927289	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_964223145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/223/145/GCA_964223145.1_02um_C4Z0801_8.16/	SAMEA115927240	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_964223565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/223/565/GCA_964223565.1_3um_A1D0723_1.18/	SAMEA115927070	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_964223815_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/223/815/GCA_964223815.1_3um_A1Z0715_8.54_sub/	SAMEA115926989	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_964224135_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/224/135/GCA_964224135.1_3um_A1Z0723_2.63/	SAMEA115926973	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_964224155_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/224/155/GCA_964224155.1_3um_A1Z0723_7.21/	SAMEA115926970	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_964224165_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/224/165/GCA_964224165.1_3um_A1Z0723_5.43/	SAMEA115926971	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_964224195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/224/195/GCA_964224195.1_3um_A1Z0723_2.61/	SAMEA115926974	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_964224265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/224/265/GCA_964224265.1_3um_A1Z0723_2.7/	SAMEA115926972	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_964224405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/224/405/GCA_964224405.1_3um_A1Z0723_2.1_sub/	SAMEA115926978	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_964224435_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/224/435/GCA_964224435.1_3um_A1Z0723_2.5/	SAMEA115926975	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_964224735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/224/735/GCA_964224735.1_3um_A1Z0723_2.10/	SAMEA115926977	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_964224745_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/224/745/GCA_964224745.1_3um_A1Z0723_2.47/	SAMEA115926976	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_964224815_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/224/815/GCA_964224815.1_3um_A1Z0718_8.15/	SAMEA115926980	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_964224855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/224/855/GCA_964224855.1_3um_A1Z0718_8.16/	SAMEA115926979	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_964225165_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/225/165/GCA_964225165.1_3um_A1D0725_8.19/	SAMEA115927043	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_964227585_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/227/585/GCA_964227585.1_3um_C4D0801_1.20_sub/	SAMEA115926730	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_964228435_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/228/435/GCA_964228435.1_3um_C4Z0723_8.67/	SAMEA115926653	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_964228825_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/228/825/GCA_964228825.1_3um_C4Z0725_8.38/	SAMEA115926636	Candidatus Nitrosopelagicus sp.	Contig
CNitrosope_sp_GCA_965657435_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/657/435/GCA_965657435.1_AGTU_7_bin_8_permissive/	SAMEA118800666	Candidatus Nitrosopelagicus sp.	Scaffold
CNitrosope_sp_GCA_965658565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/658/565/GCA_965658565.1_AGTU_7_bin_5_strict/	SAMEA118800894	Candidatus Nitrosopelagicus sp.	Scaffold
CNitrosopo_kil_GCA_933226985_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/933/226/985/GCA_933226985.1_S1130_Bin_3/	SAMEA13348239	Candidatus Nitrosopolaris kilpisjaerviensis	Contig
CNitrosopo_nun_GCA_002495965_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/495/965/GCA_002495965.1_ASM249596v1/	SAMN06027441	Candidatus Nitrosopolaris nunavutensis	Scaffold
CNitrosopo_nun_GCA_002496625_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/496/625/GCA_002496625.1_ASM249662v1/	SAMN06027053	Candidatus Nitrosopolaris nunavutensis	Scaffold
CNitrosopo_nun_GCA_002498345_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/498/345/GCA_002498345.1_ASM249834v1/	SAMN06027138	Candidatus Nitrosopolaris nunavutensis	Scaffold
CNitrosopo_nun_GCA_002501855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/501/855/GCA_002501855.1_ASM250185v1/	SAMN06027446	Candidatus Nitrosopolaris nunavutensis	Scaffold
CNitrosopo_nun_GCA_002501935_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/501/935/GCA_002501935.1_ASM250193v1/	SAMN06027531	Candidatus Nitrosopolaris nunavutensis	Scaffold
CNitrosopo_nun_GCA_002504425_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/504/425/GCA_002504425.1_ASM250442v1/	SAMN06027532	Candidatus Nitrosopolaris nunavutensis	Scaffold
CNitrosopo_ras_GCA_035317325_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/317/325/GCA_035317325.1_ASM3531732v1/	SAMN37944601	Candidatus Nitrosopolaris rasttigaisensis	Contig
CNitrosopo_ras_GCA_933226995_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/933/226/995/GCA_933226995.1_S100_Bin_4/	SAMEA13348241	Candidatus Nitrosopolaris rasttigaisensis	Contig
CNitrosopo_ras_GCA_933227005_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/933/227/005/GCA_933227005.1_S89_Bin_2/	SAMEA13348242	Candidatus Nitrosopolaris rasttigaisensis	Contig
CNitrosopo_ras_GCA_933227015_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/933/227/015/GCA_933227015.1_COA_Bin_4_1/	SAMEA13348240	Candidatus Nitrosopolaris rasttigaisensis	Contig
CNitrosopo_sp_GCA_035276545_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/276/545/GCA_035276545.1_ASM3527654v1/	SAMN37964060	Candidatus Nitrosopolaris sp.	Contig
CNitrosopo_sp_GCA_035623495_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/623/495/GCA_035623495.1_ASM3562349v1/	SAMN37945186	Candidatus Nitrosopolaris sp.	Contig
CNitrosopo_sp_GCA_035625295_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/625/295/GCA_035625295.1_ASM3562529v1/	SAMN37945098	Candidatus Nitrosopolaris sp.	Contig
CNitrosopo_sp_GCA_035636635_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/636/635/GCA_035636635.1_ASM3563663v1/	SAMN37945330	Candidatus Nitrosopolaris sp.	Contig
CNitrosopo_sp_GCA_035636885_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/636/885/GCA_035636885.1_ASM3563688v1/	SAMN37945317	Candidatus Nitrosopolaris sp.	Contig
CNitrosopo_sp_GCA_035638355_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/638/355/GCA_035638355.1_ASM3563835v1/	SAMN37946584	Candidatus Nitrosopolaris sp.	Contig
CNitrosopo_sp_GCA_035691865_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/691/865/GCA_035691865.1_ASM3569186v1/	SAMN37963250	Candidatus Nitrosopolaris sp.	Contig
CNitrosopo_sp_GCA_036519475_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/519/475/GCA_036519475.1_ASM3651947v1/	SAMN37962576	Candidatus Nitrosopolaris sp.	Contig
CNitrosopo_sp_GCA_049280195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/280/195/GCA_049280195.1_MFD03328_ilm_asm_bin11/	SAMN40007906	Candidatus Nitrosopolaris sp.	Contig
CNitrosopo_sp_GCA_049281775_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/281/775/GCA_049281775.1_MFD01145_ilm_asm_bin3/	SAMN40007825	Candidatus Nitrosopolaris sp.	Contig
CNitrosopo_sp_GCA_049283075_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/283/075/GCA_049283075.1_MFD01153_ilm_asm_bin3/	SAMN40007759	Candidatus Nitrosopolaris sp.	Contig
CNitrosopo_sp_GCA_049285315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/285/315/GCA_049285315.1_MFD00006_ilm_asm_bin7/	SAMN40007646	Candidatus Nitrosopolaris sp.	Contig
CNitrosopo_sp_GCA_049286055_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/286/055/GCA_049286055.1_MFD00293_ilm_asm_bin5/	SAMN40007607	Candidatus Nitrosopolaris sp.	Contig
CNitrosopo_sp_GCA_049582665_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/582/665/GCA_049582665.1_ASM4958266v1/	SAMN40009478	Candidatus Nitrosopolaris sp.	Contig
CNitrosopo_sp_GCA_049587895_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/587/895/GCA_049587895.1_ASM4958789v1/	SAMN40009214	Candidatus Nitrosopolaris sp.	Contig
CNitrosopo_sp_GCA_049674975_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/674/975/GCA_049674975.1_ASM4967497v1/	SAMN40011414	Candidatus Nitrosopolaris sp.	Contig
CNitrosopo_sp_GCA_049676645_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/676/645/GCA_049676645.1_ASM4967664v1/	SAMN40011374	Candidatus Nitrosopolaris sp.	Contig
